f5_coleccion_botanica_id_;conglomerado_id_;codigo_subparcela;tipo_individuo;f5_coleccion_botanica_no_id;nombre_comun;familia_taxonomica;no_familia_en_lista;genero_taxonomico;no_genero_en_lista;especie_taxonomica;no_especie_en_lista;observaciones_individuo;numero_colector;colectada;codigo_parcela;anio_ejecucion;anioVigencia;ID_PPERMANENTE_SEQ;ID_BRIG_CONG
44003550;44000001;5;fg;50;NN;chloranthaceae;;hedyosmum;;-1;;Igual a L48. MAS3878. Corresponde a un Punto de Referencia 1-SPF5.;;N;057023;${anio_ejecucion};2016;;
44003616;44000001;5;f;51;Helecho;cyatheaceae;;-1;;-1;;Helecho arbóreo de 3,8 m de altura. Tallo principal con espinas negras cubiertas por escamas delgadas de color café, raquis oscuro. Muestra infértil.;MAS3884;Y;057023;${anio_ejecucion};2016;;
44003649;44000001;5;f;52;Helecho;-1;Dicksoniaceae;-1;Dicksonia;-1;;Igual a B42. MAS3875.;;N;057023;${anio_ejecucion};2016;;
44003682;44000001;5;f;53;NN;caprifoliaceae;;-1;;-1;;Árbol de 10,8 m de altura. Hojas concoloras. Inflorescencias terminales con botones florales verdosos, flores blancas, frutos inmaduros de color verde. Muestra fértil. Corresponde a un Punto de Referencia 2-SPF5.;MAS3880;Y;057023;${anio_ejecucion};2016;;
44003715;44000001;5;f;54;NN;chloranthaceae;;hedyosmum;;-1;;Igual a L48. MAS3878.;;N;057023;${anio_ejecucion};2016;;
44003748;44000001;5;f;55;NN;caprifoliaceae;;-1;;-1;;Igual a F53. MAS3880.;;N;057023;${anio_ejecucion};2016;;
44003781;44000001;5;f;56;NN;melastomataceae;;-1;;-1;;Árbol de 9,3 m de altura. Entrenudos con abundante indumento anaranjado, venas principales por el envés con indumento anaranjado. Muestra infértil. Corresponde a un Punto de Referencia 3-SPF5.;MAS3881;Y;057023;${anio_ejecucion};2016;;
44003814;44000001;5;fg;57;NN;indeterminada;;-1;;-1;;No se puede colectar.;;N;057023;${anio_ejecucion};2016;;
44003847;44000001;5;fg;58;NN;indeterminada;;-1;;-1;;No se puede colectar.;;N;057023;${anio_ejecucion};2016;;
44003880;44000001;5;fg;59;NN;indeterminada;;-1;;-1;;No se puede colectar.;;N;057023;${anio_ejecucion};2016;;
44003913;44000001;5;f;60;NN;-1;Muerto en pie;-1;;-1;;Muerto en pie.;;N;057023;${anio_ejecucion};2016;;
44003946;44000001;5;fg;61;NN;moraceae;;-1;;-1;;No se puede colectar.;;N;057023;${anio_ejecucion};2016;;
44003979;44000001;5;fg;62;NN;indeterminada;;-1;;-1;;No se puede colectar.;;N;057023;${anio_ejecucion};2016;;
44004012;44000001;5;fg;63;NN;rubiaceae;;-1;;-1;;No se puede colectar.;;N;057023;${anio_ejecucion};2016;;
44004045;44000001;5;fg;64;NN;hypericaceae;;vismia;;-1;;Árbol de 23 m de altura. Tallo, pecíolos y envés de las hojas farinosos, ferrugíneos. Presenta exudado hialino que se oxida a naranja. Muestra infértil.;MAS3882;Y;057023;${anio_ejecucion};2016;;
44004078;44000001;5;fg;65;NN;indeterminada;;-1;;-1;;No se puede colectar.;;N;057023;${anio_ejecucion};2016;;
44004111;44000001;5;fg;66;NN;chloranthaceae;;hedyosmum;;-1;;Igual a L48. MAS3878.;;N;057023;${anio_ejecucion};2016;;
44004144;44000001;5;f;67;NN;-1;Muerto en pie;-1;;-1;;Muerto en pie.;;N;057023;${anio_ejecucion};2016;;
44004177;44000001;5;fg;68;NN;indeterminada;;-1;;-1;;Árbol de 23,2 m de altura. Tallo con lenticelas color blanco, ramas jóvenes de color vinotinto. Hojas con haz lustroso. Muestra infértil.;MAS3883;Y;057023;${anio_ejecucion};2016;;
44004210;44000001;5;fg;69;NN;indeterminada;;-1;;-1;;No se puede colectar.;;N;057023;${anio_ejecucion};2016;;
44004243;44000001;5;fg;70;Palma;arecaceae;;wettinia;;-1;;Igual a F11. MAS3862.;;N;057023;${anio_ejecucion};2016;;
44004276;44000001;5;fg;71;NN;indeterminada;;-1;;-1;;No se puede colectar.;;N;057023;${anio_ejecucion};2016;;
45002120;45000001;1;b;1;chundul macho;-1;.;-1;.;-1;.;individuo con altura  de 0.44 m;.;N;071511;${anio_ejecucion};2016;;
45002153;45000001;2;b;2;hierba de sapo;-1;.;-1;.;-1;.;individuo con altura  de 0.50 m;.;N;071511;${anio_ejecucion};2016;;
45002318;45000001;3;b;7;pipilongo;piperaceae;;-1;.;-1;.;colecta homologada (es igual al ind 3).;.;N;071511;${anio_ejecucion};2016;;
45002351;45000001;3;b;8;pipilongo;piperaceae;;-1;.;-1;.;colecta homologada (es igual al ind 3).;.;N;071511;${anio_ejecucion};2016;;
45002384;45000001;3;b;9;pipilongo;piperaceae;;-1;.;-1;.;colecta homologada (es igual al ind 3).;.;N;071511;${anio_ejecucion};2016;;
45002417;45000001;3;b;10;pipilongo;piperaceae;;-1;.;-1;.;colecta homologada (es igual al ind 3).;.;N;071511;${anio_ejecucion};2016;;
45002450;45000001;3;b;11;pipilongo;piperaceae;;-1;.;-1;.;colecta homologada (es igual al ind 3).;.;N;071511;${anio_ejecucion};2016;;
45002186;45000001;3;b;3;pipilongo;piperaceae;;-1;.;-1;.;inflorescencia en amento. Individuo con altura promedio de 1.40 m;KC0312;Y;071511;${anio_ejecucion};2016;;
45002483;45000001;3;b;12;pipilongo;piperaceae;;-1;.;-1;.;colecta homologada (es igual al ind 3).;.;N;071511;${anio_ejecucion};2016;;
45002516;45000001;3;b;13;pipilongo;piperaceae;;-1;.;-1;.;colecta homologada (es igual al ind 3).;.;N;071511;${anio_ejecucion};2016;;
45002549;45000001;3;b;14;pipilongo;piperaceae;;-1;.;-1;.;colecta homologada (es igual al ind 3).;.;N;071511;${anio_ejecucion};2016;;
45002582;45000001;3;b;15;pipilongo;piperaceae;;-1;.;-1;.;colecta homologada (es igual al ind 3).;.;N;071511;${anio_ejecucion};2016;;
45002615;45000001;3;b;16;morita;melastomataceae;;-1;.;-1;.;flores de color verde claro. Altura promedio e 1.20 m;KC0313;Y;071511;${anio_ejecucion};2016;;
45002648;45000001;3;b;17;morita;melastomataceae;;-1;.;-1;.;colecta homologada (es igual al ind 16).;.;N;071511;${anio_ejecucion};2016;;
45002681;45000001;3;b;18;morita;melastomataceae;;-1;.;-1;.;colecta homologada (es igual al ind 16).;.;N;071511;${anio_ejecucion};2016;;
45002714;45000001;3;b;19;coronilla;melastomataceae;;-1;.;-1;.;individuo con altura de 1.45 m;.;N;071511;${anio_ejecucion};2016;;
45002747;45000001;3;b;20;guasca;lecythidaceae;;-1;.;-1;.;individuo con altura promedio de 1.25 m;KC0314;Y;071511;${anio_ejecucion};2016;;
45002780;45000001;3;b;21;guasca;lecythidaceae;;-1;.;-1;.;colecta homologada (es igual al ind 20).;.;N;071511;${anio_ejecucion};2016;;
45002813;45000001;3;b;22;guasca;lecythidaceae;;-1;.;-1;.;colecta homologada (es igual al ind 20).;.;N;071511;${anio_ejecucion};2016;;
45002846;45000001;3;b;23;guasca;lecythidaceae;;-1;.;-1;.;colecta homologada (es igual al ind 20).;.;N;071511;${anio_ejecucion};2016;;
45002879;45000001;3;b;24;coca;-1;.;-1;.;-1;.;individuo con altura promedio de 1 m;KC0315;Y;071511;${anio_ejecucion};2016;;
45002912;45000001;3;b;25;coca;-1;.;-1;.;-1;.;colecta homologada (es igual al ind 24).;.;N;071511;${anio_ejecucion};2016;;
45002945;45000001;3;b;26;coca;-1;.;-1;.;-1;.;colecta homologada (es igual al ind 24).;.;N;071511;${anio_ejecucion};2016;;
45002978;45000001;3;l;27;mapá;-1;.;-1;.;-1;.;hojas simples opuestas con estipula connada;KC0316;Y;071511;${anio_ejecucion};2016;;
45003011;45000001;3;l;28;yarumo;cecropiaceae;;-1;.;-1;.;planta con estipula terminal y envez de color blanco;KC0317;Y;071511;${anio_ejecucion};2016;;
45003044;45000001;3;l;29;mapá;-1;.;-1;.;-1;.;colecta homologada (es igual al ind 27).;.;N;071511;${anio_ejecucion};2016;;
45003077;45000001;3;l;30;yarumo uva;cecropiaceae;;-1;.;-1;.;planta con presencia de estípula terminal;KC0318;Y;071511;${anio_ejecucion};2016;;
45003110;45000001;3;l;31;balso;-1;.;-1;.;-1;.;individuo con hojas simples alternas;KC0319;Y;071511;${anio_ejecucion};2016;;
45002252;45000001;3;b;5;pipilongo;piperaceae;;-1;.;-1;.;colecta homologada (es igual al ind 3).;.;N;071511;${anio_ejecucion};2016;;
45002219;45000001;3;b;4;pipilongo;piperaceae;;-1;.;-1;.;colecta homologada (es igual al ind 3).;.;N;071511;${anio_ejecucion};2016;;
45003143;45000001;3;l;32;yarumo uva;cecropiaceae;;-1;.;-1;.;colecta homologada (es igual al ind 30).;.;N;071511;${anio_ejecucion};2016;;
45003176;45000001;3;l;33;yarumo uva;cecropiaceae;;-1;.;-1;.;colecta homologada (es igual al ind 30).;.;N;071511;${anio_ejecucion};2016;;
45003209;45000001;3;l;34;sangre gallina;clusiaceae;;-1;.;-1;.;individuo con hojas simples opuestas y ápice en forma de lanza, exudado naranjado.;KC0320;Y;071511;${anio_ejecucion};2016;;
45003242;45000001;3;l;35;yarumo uva;cecropiaceae;;-1;.;-1;.;colecta homologada (es igual al ind 30).;.;N;071511;${anio_ejecucion};2016;;
45003275;45000001;3;l;36;sangre gallina;clusiaceae;;-1;.;-1;.;colecta homologada (es igual al ind 34).;.;N;071511;${anio_ejecucion};2016;;
45002285;45000001;3;b;6;pipilongo;piperaceae;;-1;.;-1;.;colecta homologada (es igual al ind 3).;.;N;071511;${anio_ejecucion};2016;;
45004265;45000001;4;fg;66;aliso de montaña;-1;;-1;;-1;;hojas simples alternas y con estípulas, terminan en el tallo.;KC0333;Y;071511;${anio_ejecucion};2016;;
45003308;45000001;4;b;37;guavo;mimosaceae;;-1;.;-1;.;individuo con altura de 0.37 m;.;N;071511;${anio_ejecucion};2016;;
45003341;45000001;4;b;38;morita;melastomataceae;;-1;.;-1;.;individuo con altura de 1.50 m;.;N;071511;${anio_ejecucion};2016;;
45003374;45000001;4;b;39;candelillo;-1;.;-1;.;-1;.;individuo con altura de 1.48 m, hojas simples alternas;.;N;071511;${anio_ejecucion};2016;;
45003407;45000001;4;b;40;palmilla;arecaceae;;-1;.;-1;.;individuo con altura promedio de 1.30 m. colecta homologada (es igual al ind 55).;.;N;071511;${anio_ejecucion};2016;;
45003440;45000001;4;b;41;palmilla;arecaceae;;-1;.;-1;.;colecta homologada (es igual al ind 55).;.;N;071511;${anio_ejecucion};2016;;
45003473;45000001;4;b;42;rallado;-1;.;-1;.;-1;.;individuo con altura promedio de 0.50 m;KC0321;Y;071511;${anio_ejecucion};2016;;
45003506;45000001;4;b;43;rallado;-1;.;-1;.;-1;.;colecta homologada (es igual al ind 42).;.;N;071511;${anio_ejecucion};2016;;
45003539;45000001;4;b;44;rallado;-1;.;-1;.;-1;.;colecta homologada (es igual al ind 42).;.;N;071511;${anio_ejecucion};2016;;
45003572;45000001;4;b;45;caimito;sapotaceae;;-1;.;-1;.;hojas simples alternas,con estipulas;KC0322;Y;071511;${anio_ejecucion};2016;;
45003605;45000001;4;b;46;caimito;sapotaceae;;-1;.;-1;.;colecta homologada (es igual al ind 45).;.;N;071511;${anio_ejecucion};2016;;
45003638;45000001;4;b;47;caimito;sapotaceae;;-1;.;-1;.;colecta homologada (es igual al ind 45).;.;N;071511;${anio_ejecucion};2016;;
45003671;45000001;4;b;48;paliarte;-1;;-1;;-1;;individuos con altura promedio de 0.70 m, presencie de olor desagradable en la planta.;KC0323;Y;071511;${anio_ejecucion};2016;;
45003704;45000001;4;b;49;paliarte;-1;;-1;;-1;;colecta homologada (es igual al ind 48).;.;N;071511;${anio_ejecucion};2016;;
45003737;45000001;4;b;50;paliarte;-1;;-1;;-1;;colecta homologada (es igual al ind 48).;.;N;071511;${anio_ejecucion};2016;;
45003770;45000001;4;b;51;castaño de loma;bombacaceae;;-1;;-1;;individuo con altura promedio de 0.48 m;.;N;071511;${anio_ejecucion};2016;;
45003803;45000001;4;b;52;castaño de loma;bombacaceae;;-1;;-1;;individuo con altura promedio de 0.48 m;.;N;071511;${anio_ejecucion};2016;;
45003836;45000001;4;l;53;anime;-1;;-1;;-1;;planta con aroma agradable, hojas compuestas imparipinnadas, presencia de exudado que se oxida a colr blanco;KC0324;Y;071511;${anio_ejecucion};2016;;
45003869;45000001;4;l;54;caimito popa;sapotaceae;;-1;;-1;;no;KC0325;Y;071511;${anio_ejecucion};2016;;
45003902;45000001;4;l;55;palmilla;arecaceae;;-1;;-1;;la planta presenta 12 pares de pinnas, la hoja presenta 2.34 m de largo;KC0326;Y;071511;${anio_ejecucion};2016;;
45003935;45000001;4;l;56;castaño;bombacaceae;;-1;;-1;;planta con ramificación verticilada;KC0327;Y;071511;${anio_ejecucion};2016;;
45003968;45000001;4;l;57;mora;-1;;-1;;-1;;individuo con hojas simples opuestas;KC0328;Y;071511;${anio_ejecucion};2016;;
45004001;45000001;4;f;58;guavo;mimosaceae;;-1;;-1;;no;KC0329;Y;071511;${anio_ejecucion};2016;;
45004034;45000001;4;f;59;guasca;lecythidaceae;;-1;;-1;;no;.;N;071511;${anio_ejecucion};2016;;
45004067;45000001;4;f;60;guasca;lecythidaceae;;-1;;-1;;individuo quebrado a los 9 m de altura, también se encuentra descopado;.;N;071511;${anio_ejecucion};2016;;
45004100;45000001;4;fg;61;pomo;-1;;-1;;-1;;no;.;N;071511;${anio_ejecucion};2016;;
45004133;45000001;4;f;62;wina;-1;;-1;;-1;;individuo con presencia de exudado lechoso;.;N;071511;${anio_ejecucion};2016;;
45004166;45000001;4;f;63;iguana;-1;;-1;;-1;;planta con presencia de hojas simples alternas, sin estípula, fruto redondo de tamaño mediano y de color café.;KC0330;Y;071511;${anio_ejecucion};2016;;
45004199;45000001;4;fg;64;caimito;sapotaceae;;-1;;-1;;planta con corteza desprendible en placas pequeñas, presencia de exudado blanco que fluye abundantemente en puntos;KC0331;Y;071511;${anio_ejecucion};2016;;
45004232;45000001;4;f;65;caimito albunde;sapotaceae;;-1;;-1;;individuo con hojas simples alternas, sin estípula exudado lecchoso que fluye lentamente en puntos;KC0332;Y;071511;${anio_ejecucion};2016;;
45004298;45000001;4;f;67;guayacan amarillo;-1;;-1;;-1;;no;KC0334;Y;071511;${anio_ejecucion};2016;;
45004331;45000001;4;f;68;paliarte;lauraceae;;-1;;-1;;hojas simples alternas, sin estípulas;KC0335;Y;071511;${anio_ejecucion};2016;;
45004364;45000001;4;fg;69;murcielago;-1;;-1;;-1;;individuo descapado, presenta raíces tablares;.;N;071511;${anio_ejecucion};2016;;
45004397;45000001;4;fg;70;cuangare;-1;;-1;;-1;;hojas simples alternas, estípula connada. La planta presenta termitas en el tallo;KC0336;Y;071511;${anio_ejecucion};2016;;
45004430;45000001;5;b;71;mora;melastomataceae;;-1;;-1;;colecta homologada (es igual al ind 57). individuo con altura de 0.70 m;.;Y;071511;${anio_ejecucion};2016;;
45004463;45000001;5;b;72;castaño;bombacaceae;;-1;;-1;;colecta homologada (es igual al ind 56). ndividuo con altura de 0.50 m;.;N;071511;${anio_ejecucion};2016;;
45004496;45000001;5;b;73;cstaño;bombacaceae;;-1;;-1;;colecta homologada (es igual al ind 56);.;N;071511;${anio_ejecucion};2016;;
45004529;45000001;5;b;74;sangre gallina;clusiaceae;;-1;;-1;;colecta homologada (es igual al ind 56). ndividuo con altura de 0.45 m;.;N;071511;${anio_ejecucion};2016;;
45004562;45000001;5;b;75;anime;-1;;-1;;-1;;colecta homologada (es igual al ind 53). ndividuo con altura promedio de 0.5 m;.;N;071511;${anio_ejecucion};2016;;
45004595;45000001;5;b;76;anime;-1;;-1;;-1;;colecta homologada (es igual al ind 53);.;N;071511;${anio_ejecucion};2016;;
45004628;45000001;5;b;77;anime;-1;;-1;;-1;;colecta homologada (es igual al ind 53);.;N;071511;${anio_ejecucion};2016;;
45004661;45000001;5;b;78;guavo;mimosaceae;;-1;;-1;;colecta homologada (es igual al ind 58);.;N;071511;${anio_ejecucion};2016;;
45004694;45000001;5;b;79;guavo;mimosaceae;;-1;;-1;;colecta homologada (es igual al ind 58);.;N;071511;${anio_ejecucion};2016;;
45004727;45000001;5;b;80;guavo;mimosaceae;;-1;;-1;;colecta homologada (es igual al ind 58);.;N;071511;${anio_ejecucion};2016;;
45004760;45000001;5;b;81;guavo;mimosaceae;;-1;;-1;;colecta homologada (es igual al ind 58);.;N;071511;${anio_ejecucion};2016;;
45004793;45000001;5;b;82;pacora;-1;;-1;;-1;;individuo co altura de 0.75 m;.;N;071511;${anio_ejecucion};2016;;
45004826;45000001;5;b;83;mapan;-1;;-1;;-1;;individuo co altura de 1.20 m;KC0337;Y;071511;${anio_ejecucion};2016;;
45004859;45000001;5;b;84;mapan;-1;;-1;;-1;;colecta homologada (es igual al ind 83);.;N;071511;${anio_ejecucion};2016;;
45004892;45000001;5;b;85;yarumo;-1;;-1;;-1;;individuo con altura de 0.45 m, presenta hojas no desarrolladas y estípulas;.;N;071511;${anio_ejecucion};2016;;
45004925;45000001;5;b;86;lechero;-1;;-1;;-1;;individuo co altura de 0.35 m;.;N;071511;${anio_ejecucion};2016;;
45004958;45000001;5;l;87;cargadero macho;-1;;-1;;-1;;la planta presenta pequeñas flores de color verde claro y en forma de estrella, hojas simples alternas.;KC0338;Y;071511;${anio_ejecucion};2016;;
45004991;45000001;5;l;88;tangarecello;-1;;-1;;-1;;hojas compuestas opuestas y sin estípulas;KC0339;Y;071511;${anio_ejecucion};2016;;
45005024;45000001;5;l;89;carbonero liso;-1;;-1;;-1;;no;KC0340;Y;071511;${anio_ejecucion};2016;;
45005057;45000001;5;f;90;anime;-1;;-1;;-1;;colecta homologada (es igual al ind 53);KC0341;Y;071511;${anio_ejecucion};2016;;
45005090;45000001;5;fg;91;cuangare;myristicaceae;;-1;;-1;;exudado color rojo, alta presencia de plantas epífitas yhemiepífitas. colecta homologada (es igual al ind 70);.;N;071511;${anio_ejecucion};2016;;
45005123;45000001;5;f;92;tangarecillo;-1;;-1;;-1;;no;.;N;071511;${anio_ejecucion};2016;;
45005156;45000001;5;fg;93;dormilon;fabaceae;;-1;;-1;;no;.;N;071511;${anio_ejecucion};2016;;
45005189;45000001;5;f;94;clavellino;-1;;-1;;-1;;no;KC0342;Y;071511;${anio_ejecucion};2016;;
45005222;45000001;5;f;95;caimito pelao;sapotaceae;;-1;;-1;;no;KC0345;Y;071511;${anio_ejecucion};2016;;
45005255;45000001;5;f;96;cuangare;-1;;-1;;-1;;colecta homologada (es igual al ind 70);.;N;071511;${anio_ejecucion};2016;;
46001069;46000001;1;b;1;Coca;erythroxylaceae;;-1;;-1;;Subfrútice de 0,60 m de altura. Hojas con envés glauco, presenta dos líneas translúcidas paralelas a la línea central. Muestra infértil.;MAS3889;Y;061922;${anio_ejecucion};2016;;
46001102;46000001;1;b;2;NN;indeterminada;;-1;;-1;;Subfrútice de 0,79 m de altura. Muestra infértil.;MAS3890;Y;061922;${anio_ejecucion};2016;;
46001135;46000001;1;b;3;NN;indeterminada;;-1;;-1;;Igual a B2. MAS3890.;;N;061922;${anio_ejecucion};2016;;
46001168;46000001;1;b;4;Coca;erythroxylaceae;;-1;;-1;;Igual a B1. MAS3889.;;N;061922;${anio_ejecucion};2016;;
46001201;46000001;1;l;5;NN;-1;Muntingiaceae;-1;Muntingia;-1;;Arbolito de 5 m de altura. Tallo y envés de las hojas pubescentes. Hojas estrigosas por el haz. Inflorescencias axilares, flores de color blanco. Muestra fértil.;MAS3891;Y;061922;${anio_ejecucion};2016;;
46001234;46000001;1;l;6;NN;cecropiaceae;;-1;;-1;;Arbolito de 4,5 m de altura. Tallo, pecíolos y hojas pubescentes por haz y envés, hojas jóvenes con coloración rojiza por el haz, presenta dos brácteas en la base del pecíolo de color verde. Muestra infértil.;MAS3892;Y;061922;${anio_ejecucion};2016;;
46001267;46000001;1;l;7;NN;-1;Muntingiaceae;-1;Muntingia;-1;;Igual a L5. MAS3891.;;N;061922;${anio_ejecucion};2016;;
46001300;46000001;1;f;8;NN;-1;Tocón;-1;;-1;;Tocón.;;N;061922;${anio_ejecucion};2016;;
46001729;46000001;2;l;18;NN;rubiaceae;;-1;;-1;;Igual a B10 MAS3897.;;N;061922;${anio_ejecucion};2016;;
46001432;46000001;2;b;9;NN;myrsinaceae;;-1;;-1;;Subfrútice de 0,49 m de altura. Hojas lustrosas en el haz, presentan puntos negros por el envés. Muestra infértil.;MAS3896;Y;061922;${anio_ejecucion};2016;;
46001465;46000001;2;b;10;NN;rubiaceae;;-1;;-1;;Subfrútice de 0,63 m de altura. Tallo y envés de las hojas pubescentes, hojas lustrosas por el haz, presenta estípulas interpeciolares de color verde. Muestra infértil.;MAS3897;Y;061922;${anio_ejecucion};2016;;
46001498;46000001;2;b;11;NN;myrsinaceae;;-1;;-1;;Igual a B9. MAS3896.;;N;061922;${anio_ejecucion};2016;;
46001531;46000001;2;l;12;NN;clusiaceae;;clusia;;-1;;Arbolito de 5,5 m de altura. Presenta látex color amarillento. Muestra infértil. Corresponde a un Punto de Referencia 1-SPF2.;MAS3898;Y;061922;${anio_ejecucion};2016;;
46001564;46000001;2;l;13;NN;clusiaceae;;clusia;;-1;;Igual a L12. MAS3898.;;N;061922;${anio_ejecucion};2016;;
46001597;46000001;2;l;14;NN;clusiaceae;;clusia;;-1;;Igual a L12. MAS3898.;;N;061922;${anio_ejecucion};2016;;
46001630;46000001;2;l;15;NN;clusiaceae;;clusia;;-1;;Igual a L12. MAS3898.;;N;061922;${anio_ejecucion};2016;;
46001663;46000001;2;l;16;NN;clusiaceae;;clusia;;-1;;Igual a L12. MAS3898. Corresponde a un Punto de Referencia 2-SPF2.;;N;061922;${anio_ejecucion};2016;;
46001696;46000001;2;l;17;NN;clusiaceae;;clusia;;-1;;Igual a L12. MAS3898.;;N;061922;${anio_ejecucion};2016;;
46001762;46000001;2;l;19;NN;clusiaceae;;clusia;;-1;;Igual a L12. MAS3898.;;N;061922;${anio_ejecucion};2016;;
46001795;46000001;2;l;20;NN;clusiaceae;;clusia;;-1;;Igual a L12. MAS3898.;;N;061922;${anio_ejecucion};2016;;
46001828;46000001;2;l;21;NN;clusiaceae;;clusia;;-1;;Igual a L12. MAS3898.;;N;061922;${anio_ejecucion};2016;;
46001861;46000001;2;l;22;NN;clusiaceae;;clusia;;-1;;Igual a L12. MAS3898.;;N;061922;${anio_ejecucion};2016;;
46001894;46000001;2;l;23;NN;clusiaceae;;clusia;;-1;;Igual a L12. MAS3898.;;N;061922;${anio_ejecucion};2016;;
46001927;46000001;2;l;24;NN;clusiaceae;;clusia;;-1;;Igual a L12. MAS3898.;;N;061922;${anio_ejecucion};2016;;
46001960;46000001;2;l;25;NN;clusiaceae;;clusia;;-1;;Igual a L12. MAS3898.;;N;061922;${anio_ejecucion};2016;;
46001993;46000001;2;l;26;NN;myrsinaceae;;-1;;-1;;Arbolito de 4 m de altura. Presenta puntos de color negro por el envés de las hojas. Muestra infértil.;MAS3899;Y;061922;${anio_ejecucion};2016;;
46002026;46000001;2;l;27;NN;clusiaceae;;clusia;;-1;;Igual a L12. MAS3898.;;N;061922;${anio_ejecucion};2016;;
46002059;46000001;2;l;28;NN;clusiaceae;;clusia;;-1;;Igual a L12. MAS3898.;;N;061922;${anio_ejecucion};2016;;
46002092;46000001;2;f;29;NN;myrsinaceae;;-1;;-1;;Árbol de 7 m de altura. Hojas concoloras. Botones florales axilares. Muestra fértil.;MAS3905;Y;061922;${anio_ejecucion};2016;;
46002125;46000001;3;l;30;NN;myrsinaceae;;-1;;-1;;Igual a F29. MAS3905. Corresponde a un Punto de Referencia 1-SPF3.;;N;061922;${anio_ejecucion};2016;;
46002158;46000001;3;l;31;NN;-1;Muntingiaceae;-1;Muntingia;-1;;Igual a L5. MAS3891.;;N;061922;${anio_ejecucion};2016;;
46002257;46000001;4;l;32;NN;indeterminada;;-1;;-1;;Arbolito de 4,5 m de altura. Pecíolos y hojas pubescentes por el haz. Muestra infértil.;MAS3902;Y;061922;${anio_ejecucion};2016;;
46002290;46000001;4;f;33;Guásimo;malvaceae;;-1;;-1;;Árbol de 10 m de altura. Tallos, pecíolos y envés de las hojas pubescentes, ferrugíneos. Frutos axilares inmaduros color verde. Muestra fértil. Corresponde a un Punto de Referencia 1-SPF4.;MAS3903;Y;061922;${anio_ejecucion};2016;;
46002356;46000001;5;f;34;NN;fabaceae;;-1;;-1;;Árbol de 7 m de altura. Hojas glaucas por el envés. Muestra infértil. Corresponde a un Punto de Referencia 2-SPF5.;MAS3906;Y;061922;${anio_ejecucion};2016;;
46002389;46000001;5;f;35;NN;indeterminada;;-1;;-1;;Árbol de 10 m de altura. Hojas concoloras. Muestra infértil.;MAS3907;Y;061922;${anio_ejecucion};2016;;
46002422;46000001;5;f;36;NN;fabaceae;;-1;;-1;;Igual a F34. MAS3906.;;N;061922;${anio_ejecucion};2016;;
46002455;46000001;5;f;37;NN;fabaceae;;-1;;-1;;Igual a F34. MAS3906. Corresponde a un Punto de Referencia 3-SPF5.;;N;061922;${anio_ejecucion};2016;;
46002488;46000001;5;fg;38;Mango;anacardiaceae;;-1;;-1;;Árbol de 6,5 m de altura. Muestra infértil. Corresponde a un Punto de Referencia 1-SPF5.;MAS3908;Y;061922;${anio_ejecucion};2016;;
47001106;47000001;1;b;1;NN;piperaceae;;-1;;-1;;Subfrútice de 0,70 m de altura. Muestra infértil.;MAS3910;Y;056941;${anio_ejecucion};2016;;
47001139;47000001;1;l;2;NN;lecythidaceae;;-1;;-1;;Árbol de 6 m de altura. Tallo y envés de las hojas con pubescencia. Muestra infértil.;MAS3911;Y;056941;${anio_ejecucion};2016;;
